,statnNm,pos0,pos1,pos2,pos3,pos4,pos5,neg0,neg1,neg2,neg3,neg4,neg5
0,Pelham Bay Park station,0.0,0.06732293218374252,0.0,0.9304373860359192,0.0,0.0,0.0,0.16075675189495087,0.0,0.27725258469581604,0.2684754431247711,0.29240328073501587
1,Buhre Avenue station,0.0,0.07774609327316284,0.0,0.9082630276679993,0.0,0.0,0.0,0.5372635126113892,0.06470155715942383,0.21292836964130402,0.07457619905471802,0.10703369230031967
2,Middletown Road station,0.0,0.23838871717453003,0.0,0.7448290586471558,0.0,0.0,0.0,0.4618533253669739,0.0,0.26869091391563416,0.25685328245162964,0.0
3,Westchester Square­East Tremont Avenue station,0.0,0.1271122246980667,0.0,0.8628503680229187,0.0,0.0,0.0,0.40088537335395813,0.0,0.25901639461517334,0.25153878331184387,0.08353635668754578
4,Zerega Avenue station,0.0,0.0,0.0,0.915593147277832,0.0,0.05941343680024147,0.0,0.22208228707313538,0.13562636077404022,0.537911593914032,0.09185183793306351,0.0
5,Castle Hill Avenue station,0.0,0.0,0.0,0.9574615359306335,0.0,0.03235739469528198,0.0,0.0,0.0,0.39005789160728455,0.374907523393631,0.22738014161586761
6,Parkchester station,0.0,0.0,0.0,0.9692776799201965,0.0,0.02091633342206478,0.0,0.24027399718761444,0.0,0.27860119938850403,0.2934756278991699,0.18555444478988647
7,St. Lawrence Avenue station,0.0,0.07126567512750626,0.0,0.8248812556266785,0.0,0.08809070289134979,0.0,0.1362641155719757,0.0,0.37446868419647217,0.42375534772872925,0.055027399212121964
8,Morrison Avenue­Soundview station,0.0,0.0692182183265686,0.0,0.920744001865387,0.0,0.0,0.0,0.19631461799144745,0.0,0.22783958911895752,0.3420056402683258,0.22881412506103516
9,Elder Avenue station,0.0,0.0,0.0,0.8240016102790833,0.0,0.1606268435716629,0.0,0.2594371438026428,0.0,0.0,0.1921585351228714,0.5369439125061035
10,Whitlock Avenue station,0.05140053853392601,0.04648243263363838,0.0,0.8944621086120605,0.0,0.0,0.0,0.19646313786506653,0.0,0.2944483757019043,0.24163876473903656,0.26236534118652344
11,Hunts Point Avenue station,0.05210880562663078,0.07722090929746628,0.0,0.8680925965309143,0.0,0.0,0.0,0.2673906683921814,0.0,0.18987247347831726,0.18298929929733276,0.3580334186553955
12,Longwood Avenue station,0.0,0.07508821040391922,0.0,0.7294648289680481,0.1828281581401825,0.0,0.0,0.32042425870895386,0.0,0.4077766239643097,0.037119001150131226,0.22625665366649628
13,East 149th Street,0.0,0.12766192853450775,0.0,0.8349405527114868,0.0,0.0,0.0,0.2725777328014374,0.0,0.08443812280893326,0.2737383544445038,0.3506092131137848
14,E 143 St-St Mary's St station,0.0,0.0,0.0,0.9506582617759705,0.0,0.0,0.0,0.0,0.0,0.0,0.5777879953384399,0.38256698846817017
15,Cypress Avenue station,0.011122191324830055,0.011156687512993813,0.011194668710231781,0.9441421031951904,0.011219455860555172,0.011164868250489235,0.011245837435126305,0.011255497112870216,0.011213647201657295,0.6017696261405945,0.011252439580857754,0.35326293110847473
16,Brook Avenue station,0.0,0.0,0.0,0.9849690198898315,0.0,0.0,0.0,0.1786123514175415,0.0,0.2532254457473755,0.4047423005104065,0.15742702782154083
17,Third Avenue­138th Street station,0.0,0.1234949454665184,0.0,0.7302830219268799,0.07925838232040405,0.06509796530008316,0.0,0.18915851414203644,0.0,0.17200268805027008,0.36586764454841614,0.27111172676086426
18,125th Street,0.0,0.05480635538697243,0.0,0.8612486124038696,0.07948041707277298,0.0,0.0,0.2391865849494934,0.0,0.2223622053861618,0.23554196953773499,0.30194804072380066
19,116 Street,0.022377749904990196,0.037976861000061035,0.0,0.9025906920433044,0.0,0.03479025140404701,0.0,0.29877224564552307,0.0,0.16218321025371552,0.2978854775428772,0.23890291154384613
20,110th Street station,0.0,0.19841475784778595,0.0,0.5956829786300659,0.16081281006336212,0.037437066435813904,0.0,0.20588140189647675,0.0,0.19899913668632507,0.37323805689811707,0.2142236977815628
21,103rd Street station,0.0,0.03572208061814308,0.0,0.9102912545204163,0.0,0.04641884192824364,0.0,0.2192479819059372,0.0,0.22805102169513702,0.3410942852497101,0.20656508207321167
22,96th Street,0.01329538319259882,0.059300001710653305,0.0,0.9232898354530334,0.0,0.0,0.0,0.18867166340351105,0.0,0.16584502160549164,0.3273526728153229,0.3154028654098511
23,86th Street,0.019407406449317932,0.06743521988391876,0.0,0.8704199194908142,0.022673629224300385,0.019426435232162476,0.0,0.2224370241165161,0.0,0.1366659253835678,0.29167914390563965,0.34795081615448
24,77th Street station,0.0,0.11112351715564728,0.0,0.8470224142074585,0.03331003710627556,0.0,0.0,0.28447258472442627,0.0,0.13710574805736542,0.4078124165534973,0.1637950837612152
25,68th Street­Hunter College station,0.0,0.09553205966949463,0.0,0.8467971682548523,0.012835259549319744,0.04206172004342079,0.0,0.2222105711698532,0.0,0.0,0.29645875096321106,0.4771490693092346
26,59th Street station,0.016255324706435204,0.10157579183578491,0.0,0.7588393092155457,0.12102661281824112,0.0,0.0,0.3612760901451111,0.0,0.052795156836509705,0.17859962582588196,0.40506139397621155
27,51st Street station,0.011928417719900608,0.0,0.0,0.8581632375717163,0.10309496521949768,0.02440533973276615,0.0,0.30998241901397705,0.0,0.222939133644104,0.3234705626964569,0.1412068009376526
28,Grand Central­42nd Street station,0.0,0.06175003945827484,0.0,0.8037734627723694,0.019128622487187386,0.10717058926820755,0.0,0.26354700326919556,0.0,0.1804436445236206,0.18313035368919373,0.3724752962589264
29,33rd Street station,0.010922043584287167,0.0323706679046154,0.0,0.8741334080696106,0.0,0.08139877021312714,0.0,0.22338004410266876,0.0,0.19152423739433289,0.28471606969833374,0.2992132902145386
30,28th Street,0.010550391860306263,0.0,0.0,0.9416996836662292,0.0,0.04499099403619766,0.0,0.36434730887413025,0.0,0.20157483220100403,0.21685908734798431,0.2153858244419098
31,23rd Street,0.0,0.11043483018875122,0.0,0.8428975343704224,0.0,0.04205579683184624,0.0,0.2880721688270569,0.0,0.12881618738174438,0.27270787954330444,0.3073367774486542
32,14th Street­Union Square station,0.0,0.05200667679309845,0.0,0.8546918034553528,0.053151100873947144,0.035971224308013916,0.0,0.22576172649860382,0.0,0.20064519345760345,0.2483534961938858,0.32459360361099243
33,14th Street­Union Square,0.04859907180070877,0.0,0.10403817147016525,0.8310438394546509,0.0,0.0,0.0,0.2414836883544922,0.0,0.0905207097530365,0.33091312646865845,0.3262590765953064
34,Astor Place station,0.0,0.0,0.022371558472514153,0.9497740268707275,0.0,0.023038741201162338,0.0,0.3743476867675781,0.0,0.0335884615778923,0.2577190399169922,0.33115315437316895
35,Bleecker Street station,0.024210024625062943,0.08286147564649582,0.0,0.6923933625221252,0.0,0.19417348504066467,0.0,0.45533448457717896,0.0,0.22259452939033508,0.1641538292169571,0.15155760943889618
36,Spring Street station,0.0,0.0,0.0,0.8999064564704895,0.07907482981681824,0.0,0.0,0.2775721848011017,0.0,0.0,0.2512497901916504,0.4553806781768799
37,Canal Street station,0.07962514460086823,0.011201856657862663,0.011194263584911823,0.7112883925437927,0.011364633217453957,0.17532570660114288,0.011157529428601265,0.6467394828796387,0.011218460276722908,0.12006857991218567,0.011258475482463837,0.19955751299858093
38,Brooklyn Bridge­City Hall,0.013881116174161434,0.04091419652104378,0.0,0.9055491089820862,0.0,0.0376339890062809,0.0,0.3770865201950073,0.0,0.2110546976327896,0.22764882445335388,0.18334980309009552
